tid,governo_alinhamento~Dilma_2/indefinido,governo_alinhamento~Dilma_2/nao se aplica,governo_alinhamento~Dilma_2/votou com o governo,governo_alinhamento~Dilma_2/votou contra o governo,orientacaoGoverno~Liberado,orientacaoGoverno~Não,orientacaoGoverno~Obstrução,orientacaoGoverno~Sim,partido~Avante,partido~Cidadania,partido~DC,partido~DEM,partido~MDB,partido~PCdoB,partido~PDT,partido~PHS,partido~PL,partido~PMB,partido~PMN,partido~PP,partido~PRB,partido~PROS,partido~PRP,partido~PRTB,partido~PSB,partido~PSC,partido~PSD,partido~PSDB,partido~PSL,partido~PSOL,partido~PT,partido~PTB,partido~PTC,partido~PV,partido~Patriota,partido~Podemos,partido~Rede,partido~Sem_Partido,partido~Solidariedade,tipoProposicao~DCR,tipoProposicao~MPV,tipoProposicao~PDC,tipoProposicao~PEC,tipoProposicao~PL,tipoProposicao~PLN,tipoProposicao~PLP,tipoProposicao~PRC,tipoProposicao~REC,tipoProposicao~REQ
9170,0,40,41,41,27,35,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0,30,3,33,27,1,14,0,1,13
9171,0,28,87,3,28,34,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,28,3,33,26,1,15,0,0,12
9172,0,26,67,16,26,31,0,52,0,0,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2,30,27,1,9,0,0,12
9173,0,29,65,26,28,33,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,29,3,33,26,1,15,0,1,12
9174,0,16,49,19,16,25,0,43,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2,25,15,1,14,0,1,9
9175,1,26,23,27,19,23,0,35,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,23,18,0,7,0,1,9
9177,4,28,63,16,28,28,0,55,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,3,30,24,1,13,0,1,12
9178,0,28,39,48,28,32,0,55,0,0,0,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,3,33,27,1,11,0,1,12
9179,0,11,11,18,10,14,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,5,1,18,6,1,4,0,1,4
9180,1,35,35,45,25,34,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,28,3,31,27,1,15,0,1,10
9181,0,24,50,17,24,24,0,43,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2,25,23,1,11,0,1,9
9182,0,21,41,26,20,24,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2,25,21,1,9,0,0,9
9183,0,27,58,27,27,32,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,23,3,32,26,1,14,0,1,12
9184,0,27,72,5,27,30,0,47,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1,30,24,1,14,0,1,11
9185,0,26,61,8,26,24,0,45,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2,30,22,1,13,0,0,8
9186,0,25,68,16,25,31,0,53,0,0,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2,31,22,1,12,0,1,13
9187,2,37,34,49,28,34,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,29,3,33,27,1,15,0,1,13
9188,0,25,53,12,25,26,0,39,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2,26,18,0,13,0,1,10
9189,0,23,30,25,18,22,0,38,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2,22,14,1,13,0,0,7
9190,0,25,48,29,25,29,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,27,23,1,14,0,1,11
9191,1,24,59,19,24,29,0,50,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2,30,21,0,13,0,1,12
9192,0,27,71,18,26,34,0,56,0,0,0,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2,32,25,1,15,0,1,13
9194,0,22,26,42,16,26,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,25,3,20,19,1,10,0,1,11
9196,2,26,60,21,26,30,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,0,0,0,0,0,0,0,29,3,25,23,1,15,0,1,12
9197,0,13,45,14,13,23,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2,19,12,1,10,0,0,8
9199,0,28,62,26,28,32,0,56,0,0,0,0,0,0,0,0,0,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2,33,25,1,14,0,1,13
9200,3,27,47,27,27,30,0,47,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2,30,25,0,10,0,1,12
9201,1,17,51,4,16,24,0,33,0,0,0,0,0,0,0,0,0,7,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,22,15,1,11,0,0,6
9202,0,33,23,39,26,26,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,22,2,28,25,1,11,0,0,6
9203,0,28,77,14,28,34,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,3,32,27,1,14,0,1,13
9204,0,25,48,24,25,29,0,43,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,32,23,1,13,0,1,10
9205,0,26,55,28,25,32,0,52,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,27,3,30,23,0,14,0,1,11
9206,0,1,2,2,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0
9207,0,19,69,14,19,31,0,52,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,3,28,20,1,15,0,1,11
9208,0,26,41,42,26,29,0,54,0,0,0,0,0,0,0,0,0,3,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2,30,23,1,13,0,0,12
9209,0,22,67,3,22,26,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,22,3,27,17,1,12,0,1,9
9210,0,4,40,1,4,15,0,26,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,6,11,1,1,0,0,1
9211,2,28,66,19,28,33,0,54,0,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,3,33,24,1,13,0,1,13
9212,0,26,66,14,26,28,0,52,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,3,30,24,1,13,0,0,10
9215,0,33,38,43,24,33,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,27,3,33,27,1,11,0,1,11
9217,0,39,26,47,28,33,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,28,3,30,25,1,12,0,1,12
9218,0,9,24,14,9,19,0,19,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,18,11,1,4,0,1,1
9219,0,36,29,42,27,29,0,51,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2,33,24,1,12,0,1,9
9220,1,20,64,1,20,25,0,41,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2,24,19,1,11,0,0,6
9221,0,25,23,39,21,26,0,40,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,27,20,1,9,0,1,10
9222,0,24,31,38,16,30,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,59,0,24,2,28,18,1,12,0,1,7
9223,0,33,33,32,26,29,0,43,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,20,1,29,26,1,9,0,1,11
9224,0,31,32,38,25,31,0,45,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,3,29,23,0,11,0,1,12
9225,0,27,89,1,27,34,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,30,2,33,24,1,14,0,1,12
9226,0,28,80,9,28,32,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,29,2,33,24,1,14,0,1,13
9227,1,23,46,30,23,29,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,3,31,26,1,8,0,1,8
9228,0,22,53,21,21,28,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,26,2,29,21,0,9,0,0,9
9229,0,27,45,46,27,33,0,58,0,0,0,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,3,32,25,1,14,0,1,13
9230,0,26,55,31,26,32,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,28,2,32,24,1,15,0,0,10
9231,0,27,49,30,26,29,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,23,1,33,21,0,15,0,1,12
9234,0,28,56,23,28,29,0,50,0,0,0,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,30,24,1,14,0,1,12
9236,1,28,46,29,26,28,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1,32,23,1,10,0,0,10
9237,0,26,57,21,26,32,0,46,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2,27,25,1,9,0,1,11
9238,0,25,36,26,24,21,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,23,21,0,13,0,1,12
9241,0,36,27,46,27,29,0,53,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,3,33,21,1,15,0,1,9
9244,0,21,51,14,21,24,0,41,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,29,21,1,9,0,0,7
9245,0,22,49,3,22,20,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,5,2,27,16,0,13,0,1,10
9246,0,26,58,15,26,30,0,43,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2,27,26,0,10,0,1,8
9247,0,24,61,9,24,26,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,29,23,0,14,0,1,11
9248,0,17,31,15,17,15,0,31,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,16,17,1,6,0,0,7
9250,0,4,39,0,4,15,0,24,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1,6,11,1,1,0,0,1
9251,0,1,2,2,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0
9252,0,21,44,10,21,19,0,35,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,24,14,1,13,0,1,11
9253,0,27,50,27,27,30,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,25,3,28,23,1,12,0,1,11
9254,2,24,45,19,24,22,0,44,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2,31,17,0,14,0,0,10
9255,1,21,54,14,21,25,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2,31,20,1,6,0,0,10
9257,0,21,58,12,20,28,0,43,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,20,3,27,25,1,8,0,0,7
9258,1,36,29,37,26,27,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,28,2,25,23,1,13,0,0,11
9259,1,27,64,24,27,33,0,56,0,0,0,0,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,3,33,27,1,14,0,1,12
9260,0,22,79,0,22,27,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,26,3,26,21,1,13,0,1,10
9262,0,33,31,45,23,31,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,28,3,30,24,1,13,0,0,10
9263,0,23,55,28,23,28,0,55,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,3,33,23,1,11,0,1,10
9264,0,5,18,8,5,13,0,13,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,16,4,1,3,0,0,4
9265,1,19,29,35,19,25,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2,30,16,0,8,0,1,9
9266,0,27,70,9,27,29,0,50,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,3,32,22,1,15,0,1,10
9267,3,34,32,42,24,33,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,29,2,29,24,1,14,0,1,11
9269,0,23,79,1,23,28,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,22,1,30,23,1,14,0,1,11
9271,1,30,38,28,24,26,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2,29,24,1,11,0,0,5
9272,0,20,45,14,20,21,0,38,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,25,18,0,12,0,1,7
9273,0,25,59,25,25,32,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,27,3,29,24,1,13,0,0,12
9274,0,22,39,13,22,17,0,35,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,26,17,0,5,0,0,9
9276,1,28,83,4,28,34,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,0,0,0,0,0,0,0,0,27,3,32,26,1,14,0,1,12
9277,0,27,83,5,27,32,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,26,3,31,26,1,14,0,1,13
9279,0,22,41,14,22,21,0,34,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,27,18,1,10,0,0,6
9280,1,33,38,31,25,28,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,3,26,25,1,10,0,0,11
9282,0,26,57,33,26,35,0,55,0,0,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,3,31,26,1,13,0,1,12
9283,1,22,52,21,22,28,0,46,0,0,0,0,0,0,0,0,0,3,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,3,28,23,1,6,0,1,9
9284,0,28,43,36,21,31,0,55,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,3,31,20,1,14,0,1,11
9285,0,22,66,5,21,22,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2,25,21,1,11,0,0,11
9286,0,23,44,11,23,22,0,33,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2,26,17,1,7,0,1,8
9287,2,34,37,48,28,34,0,59,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,3,33,25,1,15,0,1,13
9288,0,26,34,19,26,21,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,28,16,0,9,0,0,6
9289,1,22,30,12,22,17,0,26,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,25,17,0,5,0,0,8
9293,0,32,29,41,25,29,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,23,2,32,22,0,14,0,0,9
9294,0,27,35,35,22,27,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,21,3,29,22,1,12,0,1,8
9296,4,28,29,55,28,34,0,54,0,0,0,0,0,0,0,0,0,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1,33,24,1,15,0,1,13
9297,0,27,62,18,26,27,0,54,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2,32,24,1,11,0,1,11
9298,0,10,9,9,3,11,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,7,5,1,1,0,0,1
9299,4,27,36,45,27,31,0,54,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2,28,24,1,15,0,1,13
9300,0,31,32,39,27,29,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,23,3,29,24,0,11,0,1,11
9302,0,25,24,47,24,24,0,48,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,3,22,22,1,15,0,0,11
9304,0,23,47,35,23,32,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,28,3,31,21,1,10,0,1,10
9306,0,1,4,16,1,6,0,14,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,6,4,1,1,0,0,1
9307,0,27,59,14,27,27,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,21,1,29,22,1,13,0,1,12
9308,3,23,58,5,23,25,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,17,2,27,22,1,11,0,1,8
9309,0,32,30,38,26,25,0,49,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,31,24,0,14,0,1,10
9310,0,27,48,22,26,26,0,45,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2,30,21,1,11,0,1,10
9312,0,28,83,9,28,35,0,57,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,3,33,26,1,14,0,1,12
9313,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
9314,0,23,50,23,23,30,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,25,3,25,22,1,11,0,1,8
9315,0,25,69,1,25,28,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,19,2,29,24,1,13,0,0,7
9316,0,28,21,33,21,21,0,40,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3,27,23,0,7,0,0,5
9318,1,27,58,22,27,33,0,48,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,3,31,26,1,13,0,1,8
9319,0,19,76,0,19,31,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,28,2,29,19,1,9,0,0,7
9321,2,24,74,2,24,30,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,25,3,29,25,1,11,0,0,8
9323,0,13,36,24,13,17,0,43,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,19,15,0,11,0,0,9
9324,0,24,49,7,24,20,0,36,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,23,21,1,11,0,1,7
9325,0,32,33,31,26,26,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1,28,20,1,12,0,1,11
9326,0,21,66,11,21,28,0,49,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,3,32,20,1,10,0,1,10
9327,1,21,47,20,21,27,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,20,1,28,21,1,9,0,1,8
9328,0,8,17,3,8,5,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,5,1,5,7,0,5,0,0,5
9329,0,5,9,6,5,7,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,1,1,13,2,0,1,0,0,2
9330,0,22,69,3,22,24,0,48,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2,31,21,1,12,0,0,9
9331,1,30,28,41,25,26,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,23,2,30,20,0,13,0,0,12
9332,0,16,35,6,16,15,0,26,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,20,7,1,5,0,0,8
9333,0,25,29,39,21,24,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,20,2,28,18,0,14,0,0,11
9334,0,28,83,6,28,33,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,29,3,32,26,1,13,0,0,13
9335,1,38,37,32,26,32,0,50,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,28,2,31,23,1,13,0,1,9
