tid,governo_alinhamento~Lula_2/indefinido,governo_alinhamento~Lula_2/nao se aplica,governo_alinhamento~Lula_2/votou com o governo,governo_alinhamento~Lula_2/votou contra o governo,orientacaoGoverno~Liberado,orientacaoGoverno~Não,orientacaoGoverno~Obstrução,orientacaoGoverno~Sim,partido~Avante,partido~Cidadania,partido~DEM,partido~MDB,partido~PAN,partido~PCdoB,partido~PDT,partido~PHS,partido~PL,partido~PMN,partido~PP,partido~PRB,partido~PRTB,partido~PSB,partido~PSC,partido~PSDB,partido~PSOL,partido~PT,partido~PTB,partido~PTC,partido~PV,partido~Sem_Partido,tipoProposicao~MPV,tipoProposicao~MSC,tipoProposicao~PDC,tipoProposicao~PEC,tipoProposicao~PL,tipoProposicao~PLP,tipoProposicao~PLV,tipoProposicao~PRC,tipoProposicao~REC,tipoProposicao~REQ
2226,0,14,40,4,14,23,0,21,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,10,22,5,0,0,0,0
2227,0,1,0,3,1,1,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0
2228,0,18,52,2,17,23,0,32,0,0,0,0,0,0,31,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1,2,11,28,5,0,0,0,0
2229,0,21,46,6,18,24,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,26,1,2,13,27,4,0,0,0,0
2230,0,19,69,0,19,28,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,30,1,2,15,33,7,0,0,0,0
2231,0,18,65,5,18,33,0,37,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,34,1,2,13,32,6,0,0,0,0
2232,1,26,31,16,17,22,0,35,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1,1,14,29,4,0,0,0,0
2233,2,14,51,2,14,27,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,28,1,1,11,21,6,0,0,0,1
2234,1,16,48,6,16,23,0,32,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,2,11,31,1,0,0,0,0
2235,0,11,45,1,11,21,0,25,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,21,0,22,1,1,7,21,5,0,0,0,0
2236,0,19,61,6,19,29,0,38,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,2,14,31,7,0,0,0,1
2237,1,17,37,3,17,14,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,12,1,2,12,26,5,0,0,0,0
2238,0,8,42,5,8,24,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,23,1,1,9,15,6,0,0,0,0
2240,0,33,26,15,17,26,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,28,0,2,13,27,4,0,0,0,0
2241,0,13,40,2,13,20,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,19,0,0,8,25,3,0,0,0,0
2242,0,13,39,22,12,28,0,34,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,2,13,24,4,0,0,0,0
2243,0,15,50,4,15,23,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,24,0,1,15,24,5,0,0,0,0
2244,1,14,46,7,14,25,0,29,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1,1,10,25,2,0,0,0,0
2245,0,15,50,7,15,23,0,34,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1,0,10,31,5,0,0,0,0
2246,0,18,67,2,18,30,0,39,0,0,20,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1,2,14,33,7,0,0,0,0
2247,0,11,37,3,8,21,0,22,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,2,11,18,2,0,0,0,0
2248,1,23,22,15,15,20,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,21,1,0,11,24,4,0,0,0,0
2249,0,14,42,6,14,23,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,22,1,1,12,21,5,0,0,0,0
2250,0,25,62,8,19,34,0,42,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,2,14,36,7,0,0,0,0
2251,0,14,50,6,10,25,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,28,1,2,15,19,4,0,0,0,1
2252,0,22,29,17,12,22,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,22,1,2,13,23,7,0,0,0,0
2253,0,23,53,10,20,31,0,35,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1,2,14,32,5,0,0,0,1
2254,0,8,8,3,3,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,7,0,0,5,6,1,0,0,0,0
2255,0,17,57,6,17,28,0,35,0,0,0,0,0,0,0,0,0,0,0,43,0,37,0,0,0,0,0,0,0,0,30,1,2,14,26,7,0,0,0,0
2256,0,25,17,19,14,20,0,27,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,2,11,25,4,0,0,0,0
2257,0,14,60,1,14,27,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,25,1,1,12,30,6,0,0,0,0
2258,0,15,37,3,15,17,0,23,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,17,1,2,14,17,3,0,0,0,1
2259,0,7,21,8,4,9,0,23,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,14,9,6,0,0,0,0
2260,0,5,40,3,5,20,0,23,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,12,19,0,0,0,0,0
2261,0,32,20,20,17,21,0,34,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,2,14,29,6,0,0,0,0
2262,0,14,56,4,14,29,0,31,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,28,0,2,14,24,5,0,0,0,1
2263,2,5,36,2,5,12,0,28,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,12,17,5,0,0,0,0
2264,0,19,64,0,19,31,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,30,1,2,14,29,6,0,0,0,1
2265,1,17,40,5,17,21,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,21,0,1,13,26,2,0,0,0,0
2266,0,46,24,27,20,34,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,35,1,2,15,36,7,0,0,0,1
2267,1,14,57,1,14,23,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,23,1,2,14,28,5,0,0,0,0
2268,0,15,47,0,15,22,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,22,1,2,10,23,4,0,0,0,0
2269,0,18,60,5,16,27,0,40,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1,2,15,31,5,0,0,0,0
2270,1,14,48,7,14,24,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,26,1,2,14,21,6,0,0,0,0
2271,0,14,46,2,14,17,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,21,1,2,9,22,7,0,0,0,0
2272,0,9,47,4,9,24,0,27,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,30,0,1,8,18,2,0,0,0,1
2273,0,15,43,6,15,23,0,26,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,11,24,7,0,0,0,0
2274,0,18,59,5,18,29,0,35,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1,2,12,31,5,0,0,0,0
2275,0,19,55,4,16,26,0,36,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,2,15,27,4,0,0,0,0
2276,0,25,20,22,11,20,0,36,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,2,15,24,3,0,0,0,0
2277,2,15,45,8,11,23,0,36,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1,2,13,25,3,0,0,0,0
2278,0,29,21,17,16,19,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,22,1,1,11,25,7,0,0,0,0
2280,0,33,31,17,10,31,0,40,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,1,2,15,23,6,0,0,0,0
2281,0,6,5,0,6,2,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,3,0,0,0,0
2282,0,17,67,0,17,27,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,26,1,2,15,32,7,0,0,0,1
2284,0,2,11,0,2,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,1,10,2,0,0,0,0
2285,0,17,36,4,14,17,0,26,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1,1,9,23,1,0,0,0,0
2286,0,9,58,0,9,26,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,25,1,1,12,20,7,0,0,0,1
2287,0,16,49,0,16,22,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,23,1,2,12,21,5,0,0,0,1
2288,0,17,67,0,17,34,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,33,0,1,11,33,6,0,0,0,0
2289,0,2,1,0,0,1,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0
2291,0,14,45,3,14,19,0,29,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,2,11,21,3,0,0,0,0
2292,0,16,51,6,15,25,0,33,0,0,0,50,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,30,1,2,12,23,5,0,0,0,0
2293,0,15,48,1,14,22,0,28,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1,1,8,26,2,0,0,0,1
2294,0,16,56,2,16,22,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,23,1,2,12,30,6,0,0,0,0
2295,0,18,19,19,14,12,0,30,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,2,11,21,5,0,0,0,0
2296,0,18,53,8,18,25,0,36,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1,2,14,26,7,0,0,0,1
2298,0,14,43,5,14,17,0,31,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,16,0,2,13,25,5,0,0,0,1
2300,0,15,23,14,13,10,0,29,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,1,12,19,7,0,0,0,0
2301,3,9,56,0,9,29,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,28,0,1,13,22,4,0,0,0,0
2302,0,14,40,3,14,19,0,24,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,2,11,20,1,0,0,0,0
2303,1,16,39,8,15,20,0,29,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,2,12,26,7,0,0,0,0
2304,0,15,38,6,14,20,0,25,0,0,0,0,0,0,0,0,0,0,27,32,0,0,0,0,0,0,0,0,0,0,18,1,1,12,23,4,0,0,0,0
2306,2,21,50,6,18,26,0,35,0,0,0,28,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,2,15,29,5,0,0,0,0
2307,0,19,58,6,19,26,0,38,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,2,14,32,7,0,0,0,1
2308,0,16,58,1,16,27,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,26,1,0,12,32,4,0,0,0,0
2309,0,13,22,11,12,11,0,23,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,1,12,18,1,0,0,0,1
2310,0,39,20,25,17,29,0,38,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1,2,14,34,6,0,0,0,0
2311,0,15,46,5,15,24,0,27,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,27,1,1,9,21,7,0,0,0,0
2312,0,16,14,11,9,10,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,13,0,1,8,16,3,0,0,0,0
2313,0,11,39,4,11,20,0,23,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,1,11,18,6,0,0,0,0
2314,0,17,59,1,17,29,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,29,1,2,13,24,7,0,0,0,1
2315,0,11,45,6,11,27,0,24,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,1,10,20,6,0,0,0,0
2317,0,7,34,3,7,20,0,17,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,21,0,1,9,13,0,0,0,0,0
2318,0,24,61,4,19,30,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,31,1,2,14,35,5,0,0,0,1
2320,0,15,50,7,15,24,0,33,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,2,15,24,7,0,0,0,0
2321,0,31,25,20,17,23,0,36,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,2,15,29,6,0,0,0,0
2322,0,25,28,23,17,22,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,23,1,2,15,28,7,0,0,0,0
2323,0,15,53,5,15,25,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,42,0,28,1,2,13,22,7,0,0,0,0
2324,0,6,37,5,6,17,0,25,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,14,19,1,0,0,0,0
2325,0,8,59,0,8,28,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,26,1,0,10,25,5,0,0,0,0
2326,0,3,9,1,3,3,0,7,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,1,2,0,0,0,0
2327,0,17,62,4,17,28,0,38,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1,2,15,30,6,0,0,0,0
2329,0,18,28,10,15,11,0,30,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,2,13,24,2,0,0,0,0
2330,0,7,41,6,7,22,0,25,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,1,7,18,3,0,0,0,0
2331,0,16,20,9,11,9,0,25,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,1,7,18,4,0,0,0,1
2332,0,7,8,7,3,9,0,10,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,4,7,2,0,0,0,0
2333,0,15,52,4,15,25,0,31,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1,2,10,28,4,0,0,0,1
2334,0,9,61,4,9,31,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,32,1,1,11,22,7,0,0,0,0
2335,0,13,51,0,13,25,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,25,0,0,11,25,3,0,0,0,0
2337,0,12,50,4,12,24,0,30,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,1,13,22,5,0,0,0,1
2338,0,0,4,0,0,1,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0
2339,1,8,14,3,8,11,0,7,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,4,12,1,0,0,0,0
2340,2,19,57,14,19,31,0,42,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,33,1,2,15,35,6,0,0,0,0
2341,0,7,41,10,7,18,0,33,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,2,14,19,6,0,0,0,0
2342,0,11,56,2,11,26,0,32,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,27,0,2,13,23,3,0,0,0,1
2344,0,18,65,0,18,29,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,32,1,1,12,29,7,0,0,0,1
2345,0,14,40,4,13,19,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,27,0,0,0,16,1,0,8,28,5,0,0,0,0
2346,2,15,39,12,15,19,0,34,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,2,12,29,3,0,0,0,0
2347,0,16,64,1,16,29,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,30,1,1,11,31,7,0,0,0,0
2348,0,11,44,5,11,23,0,26,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,1,10,21,3,0,0,0,0
2349,0,18,66,8,18,34,0,40,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,33,1,2,14,34,7,0,0,0,1
2350,0,17,54,4,17,26,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,25,1,1,14,29,5,0,0,0,0
2351,0,21,17,12,11,16,0,23,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,9,21,3,0,0,0,0
2352,1,17,26,21,7,20,0,38,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,1,13,24,7,0,0,0,0
2353,0,17,61,0,17,24,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,24,1,1,13,32,7,0,0,0,0
2354,1,9,46,0,9,18,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,20,0,1,11,21,2,0,0,0,1
2355,0,25,17,12,14,18,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,19,0,0,11,22,2,0,0,0,0
2356,0,23,16,13,7,20,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,22,0,1,12,14,3,0,0,0,0
2357,0,24,16,18,11,18,0,29,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,0,11,18,7,0,0,0,0
2358,0,13,50,8,13,26,0,32,0,0,0,0,0,0,34,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1,1,11,27,4,0,0,0,0
2359,0,19,25,18,13,15,0,34,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,1,15,22,6,0,0,0,0
2360,0,16,36,6,15,19,0,24,0,0,21,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,2,8,24,4,0,0,0,0
2361,0,12,34,4,11,15,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,15,0,1,11,20,3,0,0,0,0
2362,0,7,6,0,7,2,0,4,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,4,0,0,0,0
2363,0,15,60,0,15,26,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,25,1,2,10,30,7,0,0,0,0
2365,0,17,72,0,17,31,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,31,1,2,14,34,6,0,0,0,1
2366,0,18,69,1,18,30,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,31,1,2,14,34,6,0,0,0,0
2367,0,14,43,6,13,22,0,28,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,24,1,2,8,22,6,0,0,0,0
2368,2,15,18,16,14,13,0,24,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,2,12,21,3,0,0,0,0
2369,0,23,12,18,12,13,0,28,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,2,11,18,1,0,0,0,0
2370,0,14,59,0,14,28,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,24,1,2,13,28,5,0,0,0,0
2371,0,9,18,2,9,7,0,13,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,8,1,0,5,13,2,0,0,0,0
2373,0,17,43,5,17,23,0,25,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,2,11,25,3,0,0,0,0
2374,0,5,39,2,4,14,0,28,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,1,9,15,6,0,0,0,0
2375,0,14,39,6,13,20,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,21,1,1,10,22,3,0,0,0,1
2376,0,19,24,23,17,16,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,17,1,2,14,27,5,0,0,0,0
2377,0,13,50,6,13,21,0,35,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,2,13,26,7,0,0,0,0
2378,0,18,24,14,10,15,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,20,1,1,14,16,4,0,0,0,0
2379,0,12,32,1,11,13,0,21,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,2,13,12,3,0,0,0,0
2380,0,13,53,2,12,25,0,31,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1,2,9,25,5,0,0,0,0
2381,0,8,7,1,8,3,0,5,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,7,4,0,0,0,0
2382,0,13,46,6,13,24,0,28,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1,1,10,22,6,0,0,0,0
2383,0,7,38,2,7,18,0,22,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,2,11,15,0,0,0,0,0
2384,0,15,51,5,15,22,0,34,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,2,14,24,7,0,0,0,0
2385,1,17,20,16,12,10,0,32,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,1,13,18,7,0,0,0,0
2386,0,14,51,1,14,21,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,21,0,1,11,28,5,0,0,0,0
2387,0,8,34,2,8,18,0,18,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,16,0,0,7,17,4,0,0,0,0
2388,0,20,27,9,12,12,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,12,1,2,12,22,7,0,0,0,0
2389,0,16,55,4,16,31,0,28,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1,2,12,26,5,0,0,0,0
2390,0,18,65,2,18,27,0,40,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1,2,14,36,7,0,0,0,0
2392,0,30,26,20,16,25,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,25,1,2,13,28,6,0,0,0,1
2393,1,16,67,4,16,31,0,41,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1,2,15,33,6,0,0,0,0
2394,1,18,49,4,14,23,0,35,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1,1,12,27,4,0,0,0,0
2395,7,17,48,7,16,27,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,30,1,2,12,26,7,0,0,0,1
2396,3,5,42,3,5,21,0,27,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,2,10,17,5,0,0,0,0
2397,0,9,29,10,6,17,0,25,0,0,0,21,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,3,19,1,2,8,13,5,0,0,0,0
2398,0,16,53,4,16,28,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,30,0,1,12,28,2,0,0,0,0
2399,0,16,22,10,11,11,0,26,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,2,9,20,6,0,0,0,0
2400,0,11,49,4,11,21,0,32,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,2,15,19,7,0,0,0,0
2401,0,17,43,6,17,20,0,29,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,1,13,25,3,0,0,0,0
2402,0,16,52,7,16,28,0,31,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1,2,11,26,6,0,0,0,0
2403,0,16,48,0,16,19,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,24,1,2,11,22,4,0,0,0,0
