tid,governo_alinhamento~Bolsonaro_1/indefinido,governo_alinhamento~Bolsonaro_1/nao se aplica,governo_alinhamento~Bolsonaro_1/votou com o governo,governo_alinhamento~Bolsonaro_1/votou contra o governo,orientacaoGoverno~Liberado,orientacaoGoverno~Não,orientacaoGoverno~Obstrução,orientacaoGoverno~Sem_orientação,orientacaoGoverno~Sim,partido~Avante,partido~Cidadania,partido~DC,partido~DEM,partido~MDB,partido~Novo,partido~PCdoB,partido~PDT,partido~PHS,partido~PL,partido~PMN,partido~PP,partido~PPL,partido~PRB,partido~PROS,partido~PRP,partido~PSB,partido~PSC,partido~PSD,partido~PSDB,partido~PSL,partido~PSOL,partido~PT,partido~PTB,partido~PTC,partido~PV,partido~Patriota,partido~Podemos,partido~Rede,partido~Republicanos,partido~Sem_Partido,partido~Solidariedade,partido~União,tipoProposicao~MPV,tipoProposicao~MSC,tipoProposicao~PDC,tipoProposicao~PDL,tipoProposicao~PEC,tipoProposicao~PL,tipoProposicao~PLN,tipoProposicao~PLP,tipoProposicao~PRC,tipoProposicao~REC,tipoProposicao~REQ
13527,0,62,11,18,30,28,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,34,0,1,1,13,22,1,15,0,0,4
13528,0,22,53,4,22,26,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,1,7,16,1,15,0,0,2
13529,0,25,40,5,25,25,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,1,1,8,26,1,16,0,0,4
13530,0,51,22,20,28,34,0,0,31,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,1,1,12,25,1,16,0,0,4
13533,0,28,41,13,28,29,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,29,0,1,1,5,26,1,15,0,0,4
13534,0,27,51,3,27,26,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,1,11,21,1,12,0,0,4
13535,0,15,31,4,15,18,0,0,17,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,1,4,18,0,9,0,0,2
13536,0,20,43,3,20,20,0,0,26,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,9,18,1,13,0,0,2
13537,0,11,37,1,11,17,0,0,21,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,1,0,12,6,1,12,0,0,3
13539,0,27,39,2,27,21,0,0,20,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,1,3,21,1,14,0,0,4
13541,0,9,12,3,9,9,0,0,6,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,1,9,0,3,0,0,2
13542,0,31,61,7,31,31,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,41,0,1,1,12,24,1,16,0,0,3
13544,0,50,11,19,26,25,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,27,0,1,1,13,21,0,13,0,0,4
13547,0,35,14,17,22,20,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,19,0,1,1,12,18,1,12,0,0,2
13549,1,29,54,1,29,23,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,1,1,9,23,1,14,0,0,3
13550,0,20,41,4,20,23,0,0,22,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,1,0,8,20,1,10,0,0,2
13552,0,25,37,22,25,28,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,1,8,24,0,15,0,0,2
13553,0,30,57,5,30,29,0,0,33,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,1,10,21,1,14,0,0,4
13555,0,17,28,4,17,16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,2,14,1,6,0,0,2
13556,0,42,24,15,25,29,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,7,28,1,4,0,0,1
13561,0,22,47,3,22,25,0,0,25,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,1,11,22,1,10,0,0,3
13562,0,22,43,6,22,25,0,0,24,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,1,1,5,21,0,6,0,0,2
13563,1,29,53,5,29,27,0,0,32,0,0,0,0,0,0,0,0,18,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,1,1,13,27,1,15,0,0,4
13565,0,21,46,6,21,23,0,0,29,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,1,12,10,1,13,0,0,3
13566,0,24,46,2,24,20,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,1,1,12,8,1,14,0,0,4
13567,0,28,63,5,28,32,0,0,36,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,1,13,26,1,13,0,0,3
13568,0,42,17,9,27,24,0,0,17,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,1,1,5,18,1,14,0,0,3
13569,0,50,17,19,29,29,0,0,28,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,1,10,23,1,14,0,0,4
13570,0,27,44,3,26,23,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,1,1,13,23,1,16,0,0,4
13571,0,34,61,4,34,31,0,0,34,0,0,0,0,0,0,0,0,18,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,1,1,13,26,1,15,0,0,4
13573,18,39,10,15,26,26,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,34,0,1,1,11,20,1,10,0,0,4
13575,0,48,26,24,31,32,0,0,35,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,1,1,13,24,1,14,0,0,4
13577,0,27,54,6,27,26,0,0,34,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,1,1,11,21,1,14,0,0,2
13579,0,29,18,13,25,17,0,0,18,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,1,9,19,1,13,0,0,4
13581,0,32,68,5,31,37,0,0,37,0,0,0,0,0,0,0,0,16,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,1,0,12,28,1,15,0,0,4
13582,0,21,33,7,21,21,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,18,0,0,1,6,19,0,14,0,0,3
13585,0,19,35,3,19,18,0,0,20,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,1,3,19,1,6,0,0,2
13586,0,21,46,5,21,23,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,11,17,1,13,0,0,4
13588,0,12,29,2,12,13,0,0,18,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,1,7,0,12,0,0,0
13589,0,32,25,16,23,25,0,0,25,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1,1,13,26,0,12,0,0,4
13593,0,29,52,4,29,24,0,0,32,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,1,1,12,14,1,14,0,0,3
13594,0,29,63,4,29,30,0,0,37,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,1,1,13,23,1,14,0,0,3
13597,0,10,0,6,7,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,10,1,0,0,0,1
13600,0,35,72,1,35,35,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,44,0,1,1,13,29,1,15,0,0,4
13601,0,33,72,1,33,37,0,0,36,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,1,1,12,28,1,15,0,0,4
13602,0,17,22,2,17,9,0,0,15,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,5,8,1,11,0,0,2
13604,0,29,27,16,23,21,0,0,28,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,13,22,1,14,0,0,4
13606,0,31,55,8,31,30,0,0,33,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,1,11,25,1,15,0,0,4
13607,2,30,57,6,30,30,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,1,12,24,1,11,0,0,4
13610,1,55,9,21,26,29,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,34,0,1,1,11,22,1,13,0,0,3
13612,0,47,8,20,22,29,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,23,0,1,0,10,25,1,12,0,0,3
13613,0,26,56,2,26,32,0,0,26,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,1,1,5,26,1,10,0,0,4
13614,0,27,39,5,27,20,0,0,24,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,1,1,10,22,1,13,0,0,3
13615,1,21,49,12,21,28,0,0,34,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,10,20,0,13,0,0,2
13616,0,29,49,5,28,24,0,0,31,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,1,1,10,27,1,11,0,0,3
13617,0,18,29,7,18,17,0,0,19,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,1,9,11,0,14,0,0,3
13621,0,26,57,5,26,29,0,0,33,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,1,0,12,25,1,4,0,0,3
13622,0,55,15,18,30,35,0,0,23,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,1,1,5,27,1,14,0,0,4
13623,0,21,45,3,21,24,0,0,24,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,1,0,11,21,1,16,0,0,4
13625,1,17,24,4,17,14,0,0,15,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,7,20,0,7,0,0,3
13626,0,23,27,5,22,15,0,0,18,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,1,1,9,16,1,11,0,0,3
13627,0,65,12,18,29,32,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,35,0,1,1,13,27,1,13,0,0,4
13628,0,38,9,21,22,22,0,0,24,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,1,1,9,22,1,10,0,0,2
13629,0,30,60,3,30,31,0,0,32,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,1,12,26,1,14,0,0,4
13631,0,26,41,3,26,24,0,0,20,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,1,0,7,22,1,15,0,0,3
13632,2,35,21,23,27,26,0,0,28,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,1,1,12,22,1,15,0,0,3
13634,0,17,23,5,17,17,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,1,5,19,1,5,0,0,3
13636,0,39,26,9,26,22,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,25,0,1,1,13,14,1,15,0,0,4
13637,0,17,41,1,17,18,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,1,3,14,1,12,0,0,2
13638,0,32,60,12,32,34,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,13,27,1,16,0,0,4
13639,0,56,8,16,25,25,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,35,0,1,0,10,17,1,13,0,0,3
13640,0,31,57,3,31,34,0,0,26,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,1,1,4,25,1,15,0,0,3
13641,2,46,12,12,21,23,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,30,0,0,0,13,21,1,4,0,0,3
13642,0,21,55,6,21,28,0,0,33,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,12,23,1,12,0,0,4
13643,0,37,11,16,19,17,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,30,0,0,1,11,8,1,11,0,0,2
13644,0,49,10,17,26,23,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,21,0,0,1,12,24,1,13,0,0,4
13645,0,27,50,2,27,28,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,34,0,1,0,3,24,0,13,0,0,4
13647,0,29,60,4,29,29,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,1,1,12,23,1,14,0,0,3
13648,0,14,42,3,14,17,0,0,28,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,13,9,1,9,0,0,0
13649,0,65,11,20,31,29,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,35,0,1,1,13,28,1,13,0,0,4
13650,0,18,47,1,18,22,0,0,26,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,1,1,12,14,1,9,0,0,2
13651,0,12,18,3,12,10,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,17,0,7,0,0,2
13652,0,10,19,4,10,12,0,0,11,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,4,12,0,1,0,0,1
13653,0,54,12,21,24,31,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,35,0,0,0,13,25,1,12,0,0,1
13655,0,30,52,4,30,25,0,0,31,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,11,24,1,14,0,0,4
13656,0,25,45,3,25,24,0,0,24,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,1,4,13,1,11,0,0,4
13657,0,27,58,4,27,28,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,1,1,11,24,1,13,0,0,3
13658,1,33,63,7,33,34,0,0,37,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,1,1,11,27,1,15,0,0,4
13661,0,32,62,4,32,32,0,0,34,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,1,0,12,27,1,16,0,0,4
13662,0,29,48,5,29,29,0,0,24,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,1,1,5,26,0,11,0,0,4
13663,0,28,49,4,27,27,0,0,27,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,1,1,12,23,0,14,0,0,4
13664,0,17,56,7,17,29,0,0,34,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,12,14,0,10,0,0,2
13665,0,27,52,1,26,24,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,1,0,7,22,1,14,0,0,3
13666,0,44,19,22,25,30,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,1,1,11,23,0,15,0,0,2
13668,0,30,63,0,30,33,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,1,1,5,27,0,12,0,0,3
13669,0,28,44,5,28,25,0,0,24,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,24,0,1,1,10,25,1,12,0,0,3
13670,0,26,54,3,26,26,0,0,31,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,1,1,13,19,1,14,0,0,4
13671,0,21,37,4,20,24,0,0,18,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,1,1,5,18,1,11,0,0,2
13673,0,34,68,5,34,35,0,0,38,0,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,1,1,13,28,1,15,0,0,4
13676,0,51,10,17,27,25,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,27,0,0,1,11,21,1,14,0,0,3
13677,0,29,55,4,29,31,0,0,28,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,1,1,9,28,1,14,0,0,4
13678,0,37,16,19,24,23,0,0,25,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,1,0,13,24,1,15,0,0,4
13679,0,28,43,15,28,29,0,0,29,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,12,22,1,13,0,0,4
13684,0,34,63,4,34,32,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,1,1,12,26,1,16,0,0,4
13688,0,26,42,9,26,22,0,0,29,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,1,10,21,1,12,0,0,4
13689,0,28,52,3,28,28,0,0,27,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,1,11,26,1,11,0,0,3
13691,0,19,39,3,19,19,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,15,0,1,0,11,18,1,13,0,0,2
13692,1,30,58,9,30,31,0,0,37,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,38,0,1,1,13,24,1,16,0,0,4
13693,0,25,53,4,25,29,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,1,11,20,1,12,0,0,4
13694,0,34,64,6,34,34,0,0,36,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,1,13,28,1,15,0,0,4
13696,0,32,73,1,32,37,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,43,0,1,1,13,27,1,16,0,0,4
13697,0,26,52,2,26,26,0,0,28,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,1,0,8,22,1,12,0,0,3
13698,0,30,58,2,30,34,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,36,0,1,1,8,24,1,15,0,0,4
13699,0,34,11,8,15,16,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,12,11,1,1,0,0,2
13700,0,15,1,10,8,11,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,11,0,8,0,0,0
13701,0,16,37,7,16,21,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,8,9,1,3,0,0,1
13705,0,25,34,6,25,23,0,0,17,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,1,1,2,20,1,10,0,0,3
13706,0,26,64,1,26,27,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,1,12,19,1,13,0,0,3
13709,0,33,67,2,33,33,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,1,1,13,24,1,16,0,0,4
13711,0,14,25,3,14,11,0,0,17,0,0,0,0,0,0,0,0,15,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,1,6,7,1,11,0,0,0
13713,0,27,49,10,27,30,0,0,29,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,1,1,13,24,1,16,0,0,4
13715,0,26,53,10,26,30,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,42,0,1,1,8,18,1,16,0,0,2
13717,0,29,53,4,29,29,0,0,28,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,1,1,12,25,1,14,0,0,4
